name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2015-02-23,27.9,27.4,27.6,32.5,31.5,32,25.3,87.2,1.3,100,54.17,rain,0,0,34.6,19.1,231.5,1010.9,80.9,,86.4,7.3,3,,2015-02-23T07:00:59,2015-02-23T18:58:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-02-24,28.3,27.3,27.7,32.7,31.3,32,25.1,85.8,0,0,0,,0,0,29.5,19.4,240.4,1010.3,84.9,,147.8,12.7,6,,2015-02-24T07:00:40,2015-02-24T18:58:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-25,28,27.2,27.6,32.6,31,31.9,25.1,86.4,0,0,0,,0,0,32.4,21.2,223.7,1009,74.9,,148.8,13,5,,2015-02-25T07:00:21,2015-02-25T18:58:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-26,28.1,27.5,27.8,33.2,31.8,32.4,25.3,86.5,0,0,0,,0,0,34.9,22.7,223.6,1009,60.9,,130.8,11.3,5,,2015-02-26T07:00:01,2015-02-26T18:58:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-27,27.9,27.2,27.6,32.4,30.8,31.7,25,85.7,0,0,0,,0,0,27.7,18.4,199.5,1010.2,53.8,,130.8,11.1,5,,2015-02-27T06:59:40,2015-02-27T18:58:50,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-02-28,28,27,27.6,32.4,30.3,31.5,24.6,83.9,0,0,0,,0,0,22.3,16.9,187.6,1010.4,70.2,,164.8,14.3,6,,2015-02-28T06:59:19,2015-02-28T18:58:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-01,28.4,27.7,28,32.8,31.9,32.3,24.7,82,0,0,0,,0,0,26.3,18.4,218.6,1009.8,89.2,,180.6,15.6,7,,2015-03-01T06:58:57,2015-03-01T18:58:48,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-02,28.7,27.6,28,34,31.7,32.6,25,83.7,0.3,100,12.5,rain,0,0,30.2,19.8,227.1,1009.5,87.9,,211.6,18.2,7,,2015-03-02T06:58:35,2015-03-02T18:58:47,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
Lagos,2015-03-03,28,27.5,27.8,32.8,31.8,32.5,25.3,86.3,0,0,0,,0,0,30.2,19.4,209,1009.8,74.9,,200.5,17.5,7,,2015-03-03T06:58:12,2015-03-03T18:58:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-04,28.4,27.6,27.9,32.6,31.6,32.3,24.9,83.6,0,0,0,,0,0,24.1,16.9,205.1,1010.6,56.1,,190,16.5,7,,2015-03-04T06:57:49,2015-03-04T18:58:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-05,28.2,27.6,27.9,32.8,31.9,32.4,25.1,85.1,0,0,0,,0,0,30.2,16.2,225.1,1009.9,71.5,,122.5,10.5,4,,2015-03-05T06:57:25,2015-03-05T18:58:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-06,28.6,27.6,28.1,33.6,32.2,32.9,25.2,84.2,0,0,0,,0,0,29.5,19.1,202.4,1009.8,63.6,,152.1,13.2,6,,2015-03-06T06:57:01,2015-03-06T18:58:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Lagos,2015-03-07,27.9,27.4,27.6,32.4,31.5,31.9,25.2,86.6,2,100,70.83,rain,0,0,35.3,19.8,215.7,1009.5,58.1,,171.3,14.7,6,,2015-03-07T06:56:36,2015-03-07T18:58:32,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-08,28.3,27.5,27.9,33.4,31.8,32.7,25.4,86.3,3,100,87.5,rain,0,0,37.4,22,223.2,1009,69.9,,172.6,14.9,6,,2015-03-08T06:56:11,2015-03-08T18:58:28,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2015-03-09,33.6,27.9,28.6,43.5,32.8,34.1,25.6,83.9,4.6,100,87.5,rain,0,0,34.2,21.6,217.2,1009.4,70.7,9.3,144.9,12.5,5,,2015-03-09T06:55:46,2015-03-09T18:58:24,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
Lagos,2015-03-10,28.6,27.8,28.2,34.7,32.6,33.6,25.7,86.5,2.7,100,87.5,rain,0,0,33.8,20.2,220.6,1009.9,78.1,,108.8,9.5,4,,2015-03-10T06:55:20,2015-03-10T18:58:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
